,gameDuration,gameId,gameVersion,platformId,seasonId,win,team1_1_championId,team1_1_spell1Id,team1_1_spell2Id,team1_1_accountId,team1_1_summonerName,team1_1_summonerId,team1_1_lane,team1_1_role,team1_2_championId,team1_2_spell1Id,team1_2_spell2Id,team1_2_accountId,team1_2_summonerName,team1_2_summonerId,team1_2_lane,team1_2_role,team1_3_championId,team1_3_spell1Id,team1_3_spell2Id,team1_3_accountId,team1_3_summonerName,team1_3_summonerId,team1_3_lane,team1_3_role,team1_4_championId,team1_4_spell1Id,team1_4_spell2Id,team1_4_accountId,team1_4_summonerName,team1_4_summonerId,team1_4_lane,team1_4_role,team1_5_championId,team1_5_spell1Id,team1_5_spell2Id,team1_5_accountId,team1_5_summonerName,team1_5_summonerId,team1_5_lane,team1_5_role,team2_1_championId,team2_1_spell1Id,team2_1_spell2Id,team2_1_accountId,team2_1_summonerName,team2_1_summonerId,team2_1_lane,team2_1_role,team2_2_championId,team2_2_spell1Id,team2_2_spell2Id,team2_2_accountId,team2_2_summonerName,team2_2_summonerId,team2_2_lane,team2_2_role,team2_3_championId,team2_3_spell1Id,team2_3_spell2Id,team2_3_accountId,team2_3_summonerName,team2_3_summonerId,team2_3_lane,team2_3_role,team2_4_championId,team2_4_spell1Id,team2_4_spell2Id,team2_4_accountId,team2_4_summonerName,team2_4_summonerId,team2_4_lane,team2_4_role,team2_5_championId,team2_5_spell1Id,team2_5_spell2Id,team2_5_accountId,team2_5_summonerName,team2_5_summonerId,team2_5_lane,team2_5_role
256,1312,4524081720,10.15.328.8759,KR,13,team2,150,12,4,WFlAfc0c-vho6QWXR3yGcBjNvjVJRhNbdedELGe886gBr1I,징 짹,ayvH2KG6lIji2-G0568CARDC5sLj_-8gTTE5eyazlEBb43c,TOP,SOLO,3,14,4,j2M8h9nB-DoxIrExGGq2cvKSNhVk94xqDgvy7nF4B52kkk0,우리팀님들화이팅,bWcSYVFCa03Q18yREg6le7dBGo_99hk7OD61HvWdsQL2S8Q,BOTTOM,DUO_SUPPORT,236,7,4,cbEE4Of6Vyv3EvNWhBTCynzy_t5RkBsHf5w-syH6hAqh0qAU0iQZVjeP,williamjjo,7SrW-b4UpzxENBARP-l3P7zrmG9HoLj0riZr_6Q35nzL_rE,BOTTOM,DUO_CARRY,68,14,4,A95Jm2rIlKI9nW128gh5_e94UML8S-vT1P-GcgnT7wTf,유튜브 철이럼블,2ALH58RNYQPtnZ3Aa7Bq3t3DpNf7wzMc-VIm4pDIIWY0TQ,MIDDLE,SOLO,121,4,11,FNAi83kefSemh37TYWiLDHpyJ_rSsUK0soLMAG_8B1y_x3GzBEhqse_T,pickstars,D49wpt7KRXDmESW2I4lS6gXHDy6mSxorWp7rYYkyCzKCJyBl,JUNGLE,NONE,517,12,4,HelAmcwwlHFrYReYXjNMBMaPxm1UQ13d4BTxEC5VRTyx-oIbGuMdACD7,9uoke,pR0NIyJtZX1Yb_GdEnqxVC1Q1xijSOxDPkG4PmvTq1BxdbQ,MIDDLE,SOLO,81,7,4,_FsdRMWEVIUymcGcKGPYLbm8erYiQOVShsXw8muX-sYb5E785z63MP_8,Judyyhopps,m3ZohFw-RSKbImKSx13_MgEibxKnQLfq9eWD-pW_bc6AYiA,BOTTOM,DUO_CARRY,432,4,3,LamwnIdjIE8QL5vtNhdI0BHzqlvZIV4PvS1tSXXy-O32,il1i1li1l1li1li,lLcJSpZvoh6yfNhd8If02cQLMZGtq6l0iF1FWKAcz52j0g,BOTTOM,DUO_SUPPORT,39,12,4,tNx5PIxhdPFO0lwFOFUie_UQj00GHImzTtMPd0hQxC8osBQ,Tianshen de zi,1IjhAEmcep_2nVJc25u9GfkzO8fFCyb5WfNhZB2XaZ8wBYU,TOP,SOLO,64,11,4,uGh0zUtXlMCz-T8s2-P33k-fpnyzStjwQGKeIKERO9Xh7Yc,메롱시티 맛동산,7UMOKRLivatMdhRyrhUR3lzS1Z-nE9B5b58k8xR8lnvaxRc,JUNGLE,NONE
257,1892,4477944377,10.13.326.4870,KR,13,team2,62,4,12,qwRs8m5hLVLUcXNt4FHFfpjQhw1zxiFrvvg-LHX7EUlI978,Loneliest Girl,dFzKKyPAJfVyPKZwmeMX5dS_zpy49W1_QNKu30bwxd8zJv8,TOP,SOLO,22,4,7,XHH0wS3vtpzewUcNCvzcScsdHkGJJRPrHkP5rjXDXTAH4-1J6dhKOfFM,코뚱잉,9qffO1Kzk6ZQKSspT7KSL_0_8nzWuA2pzlD4eaM95jQ2Sp8,BOTTOM,DUO_CARRY,235,4,3,xCw0C4103dhonxdq-iQQnSQgum3Uvvv-TK6vmv6WvI2OX0vPSOZCpKEe,Time is silent,V8fyMo1iVDOvAAXsfBaXfoGF35fh5uI3fIx8G0PFtdEYFEQ,BOTTOM,DUO_SUPPORT,64,4,11,WboWSApuXlqbhAE1e5hjJwa8y0dmBv0nahIgQqDrUqC4hfJ86z8iLhfJ,sasuke3,SxwmYwe7b33193yZ-0ixM2H2JEAdWYaa6Ww6N01aX4Fjax4,JUNGLE,NONE,84,4,12,xmY_lymV1LLOynsXkmmt4CWCG9HIEFeWmor5J4r-bp6Ju7c,김성수1,TQkSRyXD6UzYo-lS-Yn0Zv2dIw3lm0e5-g8E69uVdy7L04o,MIDDLE,SOLO,24,12,4,6akXU_Lyxq_alnxhdkTMR7Wu2q0PDjv99khtGyudzryGff8,여섯여섯여섯,JqZ4QkM0wpG0dhUo-Kf9WLxLqAB8J4z0Ph-SAZlQ1j-gc6A,MIDDLE,DUO,523,7,4,f408XSvKetBloxeo8jeFl3Y3XrrlRzqu1Xw2ggN5oz6L4QdktUoaVSYi,23살 군면제 원딜,4PU_2NZ5Ha7FUi8QgRhSnBnCtmWuAaTZBSCFjJGAecbL2m8,BOTTOM,DUO_CARRY,7,4,14,zbRmibMeknuVgposj55VVdbV8hEcSPTqCP71F6lIzCOlVjBOQ9DSjekh,Hosuke,j1amlO13X8PB93YM_f6sBRRLZRy63TCMfctg1iMMT9y-_u8,MIDDLE,DUO,2,4,11,OwdzllXzzhpLTk8KlbdmWo--x3ESUK9u8v6uOonRLUFxsLGZ34KVAmZh,말 을 몰다,eS7xLBSTeBVGrwccTweuGkIXUfiGMXKu5HPBOum4vlnd9auH,JUNGLE,NONE,875,4,14,XNiRVSgII5PK9T-uyNuQdQNKf1VihrdlHW-KIuUI6Z3oSf0,0S20,3NHgtgH2s90tOw3g8fB2VaSBVth0uxErQyrjJ73XWLsnpbc,BOTTOM,DUO_SUPPORT
258,1021,4524081722,10.15.328.8759,KR,13,team1,61,3,4,dDojY8NNvP-Tv_zIBenkHco77MTRsWSWkUJcyAK5TuI,ChamchiSlayers,gGgFnz6PUDZyMt6kig4heZWd-rjF2NVcUmk6NAEUoCMUvQ,NONE,DUO_SUPPORT,429,4,1,nxJf1EXGGvcHC9jaWgP7h5UziMYW1aQ3ph4yd3ROl2Ff,나는상어당,Hl3lOEUerRt1yddkfygchM-CsGl48F-8oGcDNciDetIbMA,NONE,DUO,79,32,4,QBqVfz4nt05R6H6f_j_iEBvzggexqhyaL8vzQu8Tq-BM,Se Xain,MD0sNArXO3Ck7SH4Eo87U1MXbJO461PmECynP9vvFS9ErA,NONE,DUO_SUPPORT,80,32,4,TfC-ONdj3WaKiYxaLBeUj_8P2d4rDD5SfMqr8wJaL_AclSE,땀내풍기는라인전,lzCEIv_eU8KVswx6SRlaAyzSy-jA0BYeVLiMdII5xzPLHJc,NONE,DUO_SUPPORT,48,32,4,79F3-m9lKdokrGsgpuB0grgYrRytUb6OwW21ZExHAF2O6O4,이역겹,IKA4EHCGPcGFrmV1IeEpITxnz0AktA5YVUCX06DO3zz_Yik,NONE,DUO_SUPPORT,111,32,4,-T7Uplux1U_RrkKkTSFZZ1roQ0yccaZpFtRb6vUeAvGS,Luid,9Z2n6mkVLcctwge6_5vyT9EfQi5GV_7RQyTaFjv9ZuP0Iw,NONE,DUO_SUPPORT,34,4,1,JdOPGjfRCPWiOQBsjPim2L-kMz4djKerPnRVPUrZy-9D,13elldandy,BurrNrdIK6SW-XVsaS8jrsWzfV1HClpI5jOvRspCiN5YRQ,NONE,DUO_SUPPORT,54,32,4,V_KzJcmuIPl-1N-6ivf_CMXZWKj-sIEtsncXQFuAoFVC,MAC립스틱,cRbvf273SlVBIT1vrsV8ZJvYh68RwlKAQh0RQPg_S4sdpA,NONE,DUO_SUPPORT,53,6,4,baXt5ykuSTQXoq9vLpr7WV_Jq64NsQB2IUFtHi2L8r0snPK6eCPHfLkO,탑레높은 D1,cIC-4pAka2aRzx3yIc9eL7g-dEfb8s_B4uVffsrkAUEC_ik,NONE,DUO_SUPPORT,164,32,4,O9w2-pkcdEl5b40nmCC4Pl0qGKeuOqsO2YPt0bdSgOiJ,hacok,uUbfEgfKnZU_q6_ebknfmZLP84SkDEtF-k6yXIatGQudeg,NONE,DUO_SUPPORT
259,932,4524868154,10.15.328.8759,KR,13,team1,246,14,4,4ySIi2sL1fTUN0lCAo68v4PYpj2obfnp0k5xE7IGibIO,애니비아한다,6puuJgm0aGYKZmdqiXH-6KmqZ9FuDBtIQmXVCwrQ1M6mzto,NONE,DUO_SUPPORT,86,14,4,Js_KBJZrsHkTJPr9BbcbHg_YovUuCBzIj8lYgyiH-HPj,말대꾸흐에지마,6VcNx43xIW527pryqal2JBZ-qyHb2nqR13PdjUf8c2Q6yg,NONE,DUO_SUPPORT,30,4,11,96hkwNbPo8FvCdLPxzgqCLi5zfeEBYt8hEoHHazbX2mr6K3hQW8oBDeV,piaoxiangbeifang,VwVyJ-9LPfVXVTPbSybcaFBXIOrfPHvDBiZZOoiZ23FNJD8,NONE,DUO_SUPPORT,96,4,12,6A-Gby782p-c2GJqu_1ObYcDZpF_by6MuAJRlMT4w6G-O1QYVjVOL6_7,Yi lu x1ang be1,pVnONTwTIf9W2-yHYNmFscbBVyTxvpcsaJoOXLCHnMF4L-Y,NONE,DUO_SUPPORT,35,4,14,RLerJYHcmjHD-JOk6Tnni83exgJeFysIcfphFRBDi1SeG3w,모덕씨,o1Lyk9uzCcAfPSsni91OVu4cwrIL0YgVVq6yLJlW3_akEYI,NONE,DUO_SUPPORT,25,14,4,-v5ihnwc99TgO7X3gO659wtrUQSeW6K2MF2ORVQHyPq9_8A,Monster95LV,IF-zvocEDwwwGneWuHlX1A8t90TxSwyiu4p0UT8v_Hv8WsQ,NONE,DUO_SUPPORT,51,7,4,Bbzj8BROSTnsvEnxNyEefAEpbDM159Zz4w2mjc5hGMIhvJA1t8XZCz1Z,Acg love,NUMzxbW-9TVfCsNPIf6mzkvYT9J22Ro-0zaOSZXJ1j0ZxSc,NONE,DUO_SUPPORT,61,4,7,fo3EXnoOrmhaFRKiYRTWSKj6TfHMnHaTeh3z3jl8HROc,떡국님,DmkYCdXBFI2iiM9EGiYejOSraoPkBjTuc1zQh_koySJfJug,NONE,DUO_SUPPORT,23,12,4,iFbS1x5s2LGVyjLMQxcFn-VzBTimpfgi0aqe7JDOsRVQdj16wZOn1ugI,Winning bid,MyDG5ZDD1ttTOMKFtI3a2U7FVqKq8RrfAsrETX_Mj0wL0hg,NONE,DUO_SUPPORT,121,4,11,hOAK4Zfkx4tmp6zHANRBQWuNCmp3RHd2bzYFBJcZdEIRZtV7Iw17oEBu,77GameSuperAD,xeMSQpDVUEaBfeHMFKKKuRoQ94uUQ8TSFfXkb_7yNFh3k8_7,NONE,DUO_SUPPORT
260,1181,4502061630,10.14.327.8505,KR,13,team1,432,14,4,Tag_CP2hTe6wSGiIneR0lfVRgymtpz_MYoEhVPHO4OWf,재물 획득의 비약,0LQ-zv9gXdS5LXsbqDrO8mvKWajrqQybXnICOWNU75tu9Sc,NONE,DUO_SUPPORT,80,14,4,pUU4qVMFvkCTGieQ0UICDUEIuF2htxxljn3KzChtahz1MDCsW9LHkG9N,쿠로 fans,wQGLmlWrkLcW7eGP3rGJjipQsYnc7m4YVcZPiZtA4Vkw6KE,NONE,DUO_SUPPORT,96,4,7,LbxYs9NdgBgnfFIqkri_lawcMRn9kagpDszYrutdlV9Vf00MSegP50jn,구독충,jstkOjzhAq95kCKnozFWie9gbiFC6FDb8G4kx2u9XGchwOw,NONE,DUO_SUPPORT,245,4,11,JaKj4wXK-DThp1fw25zeQn45E2Jca0w6E2N1ZqXxZ5eS-MLVyrrDU6MR,diqier,_7K7h4FltU6VpzsRznLLtGO-2XbPtK810aUcsET3El4nN7E,NONE,DUO_SUPPORT,62,4,12,OzQGQlKTfTYYvP_ysbP9XaMkzdGxQzsTNvWWOSVgHXtS9ywEJn_61MnU,fanmayongcilang,DI8nsIQYUwYZOsie8ckV1jicCUOPaRHzz-jLSf3KBKCrcAI,NONE,DUO_SUPPORT,236,7,4,wh_7o6Ips9fRnF5g1ixLnBZt1SJpeGozThLR4rA_qXhOQ88,proromoE,ovV7d-CWLZRVQJWRuAFZNjFSrImECRqj5gWd8r2X8p8r1qg,NONE,DUO_SUPPORT,117,4,12,d6bPWaj4NVr_6bVXP_vlF35FScivPM0pDbE-vHICImI_L2DgTlPd9Bel,X같은날,a2WLwPOfhSlco0x8_37svHSckHROi65YtMqyzWV7GoREQW4,NONE,DUO_SUPPORT,39,14,4,8xJyoukR8F-iRoDWob8UsCswatDsxh8Gj8iBh5TYdpRnf8zS9DaKMmun,xintai bangbang ,qA5dxkFfNeVdxMTItP5bmAqs5kI-HbnPXsKAF3Zfbvr7MpA,NONE,DUO_SUPPORT,203,11,4,h39wxN2R5ovpnFt2yyNQdf55NP0eJYC8bjHErAI5iz1X9Ojy0-50fMJX,SHERNF1RE,wzEMV74oOaVHce9ghcMWV58doi3ZlsDDtw9cHmfll-K32tpe,NONE,DUO_SUPPORT,43,3,4,fOuFQ45_VZWwedN_iCGeN1ACt9tUoJyC11x3Ny8HFVpyA8g,아랄아랄아랄해,Xnj1LLzGO7oitOkmT1WiuKXiShL9LIWZdyzoqk-m5ncJuog,NONE,DUO_SUPPORT
261,1175,4492624450,10.13.326.4870,KR,13,team1,134,7,4,RjjVna_U0XfMEJRVIYcpjTwYa8lzrvOoRhbf379WhGma,tinychild,SVNq2mI1qhnsJgknktgGsAzKwjrvh8fMovKS3f5GATYIXQ,NONE,DUO_SUPPORT,114,4,12,NAI0bUpUyEQMYM-vxoBxUv_wiaHIoAq-G2tRIP4Fj2TYtGhr-wxdti_z,Thelittletiger,ULhC2_XOyuHJBe24lfXX8f-h70t8jLsWKSs5LNm9c7tWQLE,NONE,DUO_SUPPORT,245,11,4,M9WjbTwsQhtOcOgWM3IIMlx9k98uOdVTskLGlylWnFHUdEWPsQs65sGc,Kuaileyiyi,xUbRvGfq5HK906cr3y4fbUJ-FYbwLS8ja9vj5NCDU_5oAqc,NONE,DUO_SUPPORT,246,14,4,WJDfFdOyOdxXTTtz4-2Hy_n3w_pVcxVkLoTGN5DGJWn5d1LJQgSUH14w,Yamtuuw,hmK2yRT2eQxLAnRjLOy68Vov39eia9Bg_-ButcKAAdr5FLY,NONE,DUO_SUPPORT,235,1,4,rCfc447WHJiJfLL_LfJknVEsq763m4mIo02u-6zIfYmRzTA,SANDBOX Kabbie,o-2k_QLwtUtOYGktdASyR6dHbcrMagriXREgyGJOIMEPWnE,NONE,DUO_SUPPORT,30,4,11,S5AtUooduYZ7YMSe8uS17T1yFBc4TKC_gkVwZPCcrtTyWKzz9afCBfwn,Anxiety patients,qgwMR4lV0WlFliQQM0nSm5diURLzHwxgDLMWoSwa7P35q6I,NONE,DUO_SUPPORT,238,4,14,jdYWEyBL-tA_-7ZV-cbdr52yUdQw7A_LkKNntRjGxLg6tGZj-lL_voTz,xinwuzanian,T59ia7KLKeCCGdy4ZbkWJ8USFd1xFCluTDGn2_FtiCOFv5Y,NONE,DUO_SUPPORT,412,14,4,htx-DFtral79wVINDs-xFSWpvMuM5T_l0-dCrgfY2_27WVegohTgrnS8,Lehends defensi,VebworM8t7Cr4NK2fWEs5tzco32z6bcsOR-GJ5u_qCWfShI,NONE,DUO_SUPPORT,523,4,7,Pdgp9g1AKh7Kx_ScSM2MRYDQ-1GpmThstEZ7q481LE6YB5_qsGQHiFgN,bixin30650973,1trasFLsiNpshw7NWobu7uLoIxr4QFXkHqKQq-IPGp68_ws,NONE,DUO_SUPPORT,164,4,12,cpsm15Sh5-HdK88oCbZoJibnSA5msXBSbmWN_TJ2utoEJZ9a1Mc81C2h,ayyd,Ont_5WWgGUiPOGvVreSQYSH5zcldcPBvlsmVS0SuIgCR7Jw,NONE,DUO_SUPPORT
262,1353,4528800323,10.15.328.8759,KR,13,team2,55,14,4,RxW03DV8-VTa-x0olmjP-1BNFwdfDaOPUxkkl38Pb7U-CuIRQqB1LyhQ,xiaonaifen,DxrgsE9S7gTpy7g4QoA6rl1xj2FBpAfpGOEpp7RT0TgOdco,MIDDLE,SOLO,126,4,12,wsu3cB8XtSPs31VGrs0YycDyf72RgOFJKqSucwK6RDM2Dl0RwM5ujlsm,템다팔고미드박음,mW71vJKEJFuO4YvwNT980yjxiy_GGEPtW_l_IrTW_LRKQyQ,TOP,SOLO,64,11,4,BGPMuoOpaOIuGDkJNlfMfm-vxBmn-AETIB9u6ZP0lczQgalPELzU1Y4J,Inpow,yU9xgBap296o7mtQg4VBkc7iaSbh17RBW0d-wWbEw3jRpns,JUNGLE,NONE,235,4,7,le876SRZAd_W--bI_TUKVI6RONLEcZiuMSTwQ14E_jgm,눈뜬생선,VmyvPSrij8u4yKiQxUaGtS9UNCRW4A4rp8WUtUl6z-QKcg,BOTTOM,DUO_CARRY,111,14,4,mxPx_eNKxP7x-wKpTYRLIFF0B2Xjimtlfaj4qmpgGsKBw8M,2기범,4loSbpB4c_PwmL7GXm7LghvnfPlvfg2l1QMXDT7S6tvxVUM,BOTTOM,DUO_SUPPORT,421,4,11,-gt30JRtmYFYkm6nefgUXwnlB-f1PbMeNnXp9fDkD93tLPDyjPCwa4RY,galaoy,DjCgBQvCAYQCAM2XDIbOxuW5_2_GHCbglSQUP5NBAbpfNSg,JUNGLE,NONE,517,14,4,T0gSZrpHFm1ABQWZZEi7CYo1lEBBXgad_LMf4t2I1k-ExlxHdPWAqUJS,Shad0w Chloe ,Jqyh-LF4QCaYK94UwVivhEplXlelNHL1Bk2fBPC3iDAdehE,MIDDLE,SOLO,62,12,4,_3GkDsKoWVLRmvMnvr5YMokCOijLLoQ2JcIOHWE1rIsz1TlrVNnOFr6T,또또쿠키,3V5TVUwSKYbGtoBzDZATYHF6F3BlBeDKGZl5qpqLhwdTZj8,TOP,SOLO,81,7,4,n9Mn-PDf87S-aQTZS4Md3ObR19eBSO89NdXhE5ljIoi6,나잡으면짐,g4m4LcJ7AoXqHfDo4pUNc9dbO5FlNifAVNZlpeSeMem8pw,BOTTOM,DUO_CARRY,412,3,4,9DMufVuZn3GiKljG8Xw-38dHjduPseO0wzRYgc8IFVx1WbQ,아추워추어탕,DSwpzgpWufFzB9_utBT8m6-RLk7i_tlKgDFaY53T8GjD7XU,BOTTOM,DUO_SUPPORT
263,2128,4534043207,10.15.328.8759,KR,13,team2,122,6,4,_ydNBpzbhLSDZJd0lg9he-rVkJH9K4iTs2AjqDzrZMPXMG8,집게리아냥냥펀치,BMhZzvegK89r5r2QL3dhHCPUvwhR--4kTLwuZtZk5OD3Kok,TOP,SOLO,131,4,12,hiPI4SG5m5ZIIJCdmKyybgGIDS5aOI6YITuUuxoZT1V2kJ-ntUpdYYhl,스오 fan,kVUYkUmXIfuPLl-hmC5KxoUNOxXkZ7C2oLlJhL6Cn445UIU,MIDDLE,SOLO,145,7,4,H6U-8R9KawBB94KiPfdxIHC81R_fuuOzyIuo6CA0d0gCxD4,임승환 버스기사,2hXHbTsPNqQpAj4WptgXKvZCKNu7weaGGWbuBMK7Z_s6FaM,BOTTOM,DUO_CARRY,53,14,4,MbXMm6jm2ji-TO59_Ns5fXSpyj-4QyDJkVKVbYTR2aWi9hWhJcIta9JN,이병 홍경표,ikEUweESnn4kHk2GInpQDMkg1a0qb_HpWxEClggK0Z5CGwo,BOTTOM,DUO_SUPPORT,76,11,4,RhCkHwvcACovUqbCwzvOLNPF1iwyn_im3pWF9OEgEjXrS8Y,삶은계란에사이다,31zDufOkJYCw4vo4hP8NPLgFUY-m7KjgaggAC1d7fiLgrIc,JUNGLE,NONE,62,14,4,F0yfKSthGH34AOjlW8u7Zk-9oC_VOIcpYjqimXPdjOoEUGrTi765tGTq,죤  버,bRxutInL_tBB7T2CM0KIqXRX0y7Aby4hLRXrmRL64GPJL38,TOP,SOLO,235,3,4,mnH3OAzykChQ9e_RpHnuCdXd4LpGOBbIKsmrTrO-6PW0_3w,사소한 웃음,xilkWZWgNf6NdhL4-gNZdpQ6cHhAIYe7j5QW5y-ksrF06HA,BOTTOM,DUO_SUPPORT,523,4,7,uAA6Ysm-WREu3QmZAs9tbeW5owrEEGRt2QxhanxEVJeTufn6048lzr82,포탑철거5분대기,HM0VWX-oqiJU6Kdkn8odhIReAR-J0ifl5XOv24CzHn0e9XI,BOTTOM,DUO_CARRY,91,14,4,5KDCnXbGu5b3hEDx60JHrbOx4UrFtA6GI8oWJsZ7BZA717E,화사장력곡괭이,SgdjH8J_QVfY1ukTofzIPD02-CIoFBkpExbPsiTUQB4SPqU,MIDDLE,SOLO,30,4,11,mHnbXmNRPMB1uKvkkvVcTh9sUzQE63EepaGuXoUefTGUfR0,5픽미드나탑요,5_zJJieMrwa7T1OIcaHS04QiPRn0GbDupYdi6X3JNY5bGmg,JUNGLE,NONE
264,1392,4452516424,10.12.324.5925,KR,13,team1,201,4,32,OC83IL4Ny2rWEKZAw23XCRzQvgYcrMy-0hmKlT31BtY,뒤치기짱,2038_MMCETmSiq6EprdisGttnBXEX6mNXgsS2GgVHyKmtw,TOP,DUO_SUPPORT,238,4,32,Ix3oEYC9kqO7G-WDGaYZydAhMe9R6xbFlrR9J_qaZ8Pv18pL_oyXXFon,Ollit,lmmihgZ0VqGR3G3TkWIJQVGL-R9aNm6VFSu7_1sltrQaOv4,TOP,DUO_SUPPORT,133,4,3,7v_3aktue81K_0zcbWefRJ9jppYlAI57-i552P-5OcsjR3rfpcfpYN6u,욕하는다람쥐,_scVeXy-YgfhjxrWgwSMQGlXQWKTF0VIqSzELNI5RAvAXZU,MIDDLE,SOLO,27,6,4,KQ4jhwCZI9GpnxHpuoV-IMuGdftJXi9mWPL3SPDeQ4-JOCAUGVcw7Ue-,서 먼,_yZ10vLg3B7rB3Y0k0pR7izs69qSmMP2y2lTFSOZXfgUhP8,TOP,DUO,111,4,32,ysMhSSzgXvO2Csa2JHb1-GfHt5Ulv3XQcTgqh615DhJN,tjd6109,lSBYP3MV67CP0ZgjgEoVjpW2N7FyHosIxmApMgxXPadeyA,TOP,DUO_SUPPORT,21,1,4,ivVzis5V4WH6FCThgUsZEtc8NLS1pH7LXEvdcNYYVHw,허오빠,DmtWRACqI7yv7LgA4I5ge5SzT0hhPyBrUI73PQJrCpFwdA,TOP,SOLO,18,7,4,_nZDAx4qShqYAri9YYLhCPjj76sLkAijBLWeEjOnMNR5,자극적인 엉덩이,Bcc4fMVS5UpX29M5_JNXHYpyFy4k_QddPb3JyAChkJr9_Q,MIDDLE,DUO_SUPPORT,8,21,4,5AZDfyjJJ-gW9Ka7Vcgyz5MerSQxlNCwSwhfEzBd6vyLYD2MUHYD3dw2,AN종현,CVQGpVPsXGz0vBlnkxnzxxkQLqCswmar1fTsfct1r3MwOFA,MIDDLE,DUO,161,1,4,edKroOyvJ53gaH8Xt8VWBPzoM9ZeytW05WywPYVr1G4dB5Vu-Vo_zpYN,DRX BAO,u5rgPGaOwbgpKmPjQJx0_7mNinu3h4xvoLAqv2JSYnd_-Ic,MIDDLE,DUO_SUPPORT,62,4,32,PNUfF3laiA6qusoBnhxSn14Lk_J6ShM-jDgYsPYZ7sBt,노랑볼펜,KUHvRoam7glgv5YZZsfNJO-yEcJLlspy0wza4UhVjDOW6g,MIDDLE,DUO_SUPPORT
265,1466,4521722443,10.14.327.8505,KR,13,team1,103,12,4,9KRGtPxu51zq1QrWl6J6k69jZtFWpM2WtjQ40K7SWHPb,Unlimited Orbit,lRD46qxvxFj8yWPXEg9H8ZUKAqm4UYVPjlAxyyJ-g_xq7A,MIDDLE,SOLO,8,12,4,laooOex1PcPya3oeVTIGyJg-rgnFaENhPMX10X_XkHcdaAU,발젭내몸에서나가,tLws3DUwLoXFa62URobYoJvPWr59Z7sx7q1F1LyP5ZJ1PYM,TOP,SOLO,154,11,4,bKeFD68TJHp1hfw72YpeFPpPBYL7-3-JaGL1yxLsSWHi,트리스타나버프좀,_Fy18qAi9g2IYq6XXBp-FPs-geob4KkV4f9Dbg-7c0Fbwg,JUNGLE,NONE,7,14,4,sZ7OVqEvv227vonJWrD3E3ThLIy6mi82gO6lyhqHab7t,정석서포터유저,nxC2RfkA6XEZA_645515psk884Rp6tQXr_P-_6CxF-EzcA,BOTTOM,DUO_SUPPORT,81,7,4,YgIP9aSXtkRrdnuNDdNgfVE35tYjSJjb9qIH_ewy7n6SdIQ296szJP_V,Sry Sup Gap ToT,DwXEWXq92i60ppVaQL8Plnw9OirUCM9iDgx0SiXVWfiLvt8,BOTTOM,DUO_CARRY,3,4,14,6qvYkBJvptfYbQdLyJVkbfPLmAMR-wlbW1GGqU2E_sQ,NamJa,XYrzROIpMkMX-scktNt-Ogdu13U1i5KKqCX9fvFVh5dZvw,MIDDLE,SOLO,77,11,6,qFmfpDRVDnrftdpsEBQyaFZ-JPtrUpVLK2uyhOXvvFL3,실명됨,5IG-zQkC4WAIVblRBjNf8HUe040kRXu7v5cb3d5W2g-W2g,JUNGLE,NONE,420,12,4,3d3tOMnJp1Q_bpBV-h65rQeQHh6hoiQth7tx2TYrUOXI,Kaneul,3HABppgXWpi3CU0GCyWMKYjxa5M7pEE2Dl_WjemYlN9XFg,TOP,SOLO,117,4,7,qJwzcxtHl1BBXPAKyl1EjfoVNy-_RFYvB6KQmkj0kOE,서폿여왕 이다솜,nVIE5TbP0Wy_75Q1S4eJB0MGPqJXruP1Rlhq8LaLlKyTow,BOTTOM,DUO_SUPPORT,96,4,1,1QzC2DCV8fg8N8j1qouwNKZxngWuz5UbEbxKdpG85Tql,괴몰쥐,PlfAyas46PR8CxU71yH1OBUb1XDrMV3A2UkF6FA8sdEk-A,BOTTOM,DUO_CARRY
